OrderID,CustomerID,OrderDate,ShippingDate,DeliveryDate,OrderStatus,PaymentMethod,ShippingMethod,Discount,TotalAmount
52338,43258,2025-01-06,2025-01-07,2025-01-10,Delivered,Credit Card,Express Shipping,0.0,2009.63
54956,18976,2022-11-25,2022-11-27,2022-11-29,Delivered,Debit Card,Standard Shipping,0.2,2016.83
219180,30841,2024-12-25,2024-12-27,2024-12-29,Delivered,UPI,Express Shipping,0.05,2346.48
48699,63316,2025-01-28,2025-01-29,2025-02-01,Delivered,Credit Card,Standard Shipping,0.0,784.35
360625,6126,2024-12-17,2024-12-18,2024-12-23,Delivered,Credit Card,Standard Shipping,0.05,1497.53
111813,95702,2025-09-23,,,Cancelled,Debit Card,Express Shipping,0.0,2621.62
212505,72927,2025-10-30,2025-10-31,2025-11-02,Delivered,UPI,Express Shipping,0.0,901.63
26294,30112,2025-02-18,2025-02-19,2025-02-22,Delivered,Credit Card,Standard Shipping,0.0,944.98
385022,46905,2024-03-14,,,Pending,UPI,Standard Shipping,0.0,2392.27
326091,70386,2025-12-31,2026-01-02,2026-01-04,Delivered,Credit Card,Standard Shipping,0.0,1186.94
323009,75639,2025-12-21,2025-12-23,2025-12-26,Delivered,COD,Standard Shipping,0.0,1200.0
201483,8401,2023-08-02,2023-08-03,2023-08-06,Delivered,Credit Card,Economy Shipping,0.1,2548.85
332906,24568,2024-10-20,2024-10-22,2024-10-25,Delivered,UPI,Economy Shipping,0.15,130.58
438827,75246,2024-05-20,2024-05-21,2024-05-25,Delivered,Credit Card,Standard Shipping,0.0,4724.52
476820,7691,2025-06-25,2025-06-26,2025-06-29,Delivered,Net Banking,Standard Shipping,0.0,331.98
344583,97048,2025-11-29,2025-12-02,2025-12-04,Delivered,Credit Card,Standard Shipping,0.0,757.12
309818,25883,2025-10-03,2025-10-04,2025-10-06,Delivered,Credit Card,Express Shipping,0.0,457.93
107907,40050,2025-11-21,2025-11-22,2025-11-25,Delivered,Debit Card,Express Shipping,0.05,5198.56
338605,83952,2025-08-04,2025-08-05,2025-08-10,Delivered,UPI,Standard Shipping,0.0,4746.46
86830,4801,2024-09-05,2024-09-06,2024-09-09,Delivered,Net Banking,Standard Shipping,0.1,207.88
194873,53058,2025-07-07,2025-07-08,2025-07-12,Delivered,Wallet,Standard Shipping,0.2,929.54
109515,3122,2023-02-10,2023-02-12,2023-02-17,Delivered,UPI,Express Shipping,0.05,389.88
122679,26008,2024-02-08,2024-02-11,2024-02-13,Delivered,Wallet,Standard Shipping,0.0,1237.93
321037,75138,2025-10-05,2025-10-06,2025-10-08,Delivered,Credit Card,Standard Shipping,0.0,1338.1
134290,18951,2025-03-21,2025-03-22,2025-03-24,Delivered,Wallet,Express Shipping,0.05,2658.03
386421,1966,2025-07-14,2025-07-16,2025-07-19,Delivered,Net Banking,Standard Shipping,0.1,4163.58
252556,52525,2023-10-21,2023-10-24,2023-10-27,Returned,Credit Card,Standard Shipping,0.0,494.13
3951,61212,2024-05-25,2024-05-26,2024-05-28,Delivered,Net Banking,Standard Shipping,0.0,1872.36
340252,7672,2025-11-02,2025-11-04,2025-11-06,Delivered,Credit Card,Standard Shipping,0.0,1801.2
199438,79128,2025-10-08,2025-10-09,2025-10-14,Delivered,Credit Card,Standard Shipping,0.0,6396.25
168944,48206,2025-12-13,2025-12-15,2025-12-18,Delivered,Debit Card,Standard Shipping,0.0,1728.64
45696,48115,2025-04-09,2025-04-10,2025-04-13,Delivered,Credit Card,Standard Shipping,0.0,2692.02
499770,19043,2025-02-20,2025-02-22,2025-02-26,Delivered,UPI,Standard Shipping,0.0,2892.17
346054,65081,2022-12-11,,,Cancelled,Debit Card,Standard Shipping,0.2,3705.56
306554,55237,2023-07-20,,,Cancelled,Debit Card,Express Shipping,0.0,1098.97
159022,67823,2025-06-12,2025-06-13,2025-06-15,Delivered,Credit Card,Express Shipping,0.1,1282.0
325051,44712,2024-10-02,2024-10-03,2024-10-08,Delivered,Debit Card,Economy Shipping,0.05,6561.57
104288,99744,2023-06-20,2023-06-22,2023-06-25,Delivered,Debit Card,Express Shipping,0.1,2622.25
82894,83922,2025-10-02,2025-10-04,2025-10-07,Delivered,COD,Standard Shipping,0.05,1102.89
449563,43113,2025-02-18,,,Cancelled,Credit Card,Standard Shipping,0.05,1849.83
124,68379,2024-12-23,2024-12-26,2024-12-28,Delivered,Credit Card,Standard Shipping,0.1,2071.87
323105,25950,2025-12-26,2025-12-27,2025-12-29,Delivered,COD,Standard Shipping,0.0,5127.25
338592,97244,2023-11-03,2023-11-05,2023-11-07,Delivered,UPI,Priority Overnight,0.15,480.21
147929,83462,2025-10-30,2025-11-02,2025-11-05,Delivered,COD,Standard Shipping,0.05,1841.18
290035,96939,2025-10-22,2025-10-23,2025-10-27,Delivered,UPI,Express Shipping,0.0,833.53
307415,12920,2025-10-07,2025-10-09,2025-10-12,Delivered,Wallet,Express Shipping,0.0,3063.96
243588,36813,2022-02-16,2022-02-19,2022-02-23,Delivered,Credit Card,Standard Shipping,0.0,6902.99
334143,50708,2022-12-05,2022-12-08,2022-12-12,Delivered,Wallet,Standard Shipping,0.0,3322.25
449105,54410,2023-12-12,2023-12-14,2023-12-16,Delivered,UPI,Standard Shipping,0.1,4803.68
150563,91607,2024-07-15,2024-07-17,2024-07-19,Delivered,Net Banking,Express Shipping,0.0,2742.43
465019,57654,2024-10-07,2024-10-09,2024-10-13,Delivered,COD,Standard Shipping,0.15,2708.9
247342,18198,2025-12-06,2025-12-07,2025-12-09,Delivered,Credit Card,Standard Shipping,0.0,2761.93
350321,72625,2024-01-23,2024-01-24,2024-01-26,Delivered,Net Banking,Standard Shipping,0.0,984.71
275239,75345,2025-04-05,2025-04-07,2025-04-10,Delivered,UPI,Express Shipping,0.0,4067.83
457205,31574,2024-09-06,2024-09-07,2024-09-09,Delivered,Credit Card,Standard Shipping,0.05,1086.02
322687,98076,2025-05-19,2025-05-21,2025-05-24,Delivered,Wallet,Express Shipping,0.1,1339.69
118721,43258,2025-12-04,2025-12-05,2025-12-07,Delivered,UPI,Standard Shipping,0.0,1882.17
288128,10123,2025-05-30,2025-05-31,2025-06-03,Delivered,UPI,Express Shipping,0.0,2217.08
469721,61997,2024-04-26,2024-04-28,2024-05-03,Returned,Net Banking,Priority Overnight,0.0,2195.87
357548,74793,2024-11-12,,,Pending,Credit Card,Standard Shipping,0.0,816.89
401353,31373,2024-04-23,2024-04-26,2024-04-28,Delivered,Credit Card,Standard Shipping,0.0,2014.42
107953,81917,2025-10-10,2025-10-12,2025-10-15,Delivered,Credit Card,Express Shipping,0.0,484.2
101835,18596,2024-12-28,2024-12-30,2025-01-03,Delivered,Debit Card,Standard Shipping,0.1,1120.46
459983,81591,2025-03-08,,,Cancelled,UPI,Economy Shipping,0.0,337.23
383429,88183,2024-05-19,2024-05-20,2024-05-22,Delivered,Credit Card,Standard Shipping,0.1,1573.97
492727,84157,2025-06-04,2025-06-06,2025-06-09,Returned,Credit Card,Express Shipping,0.1,1392.27
70274,40333,2025-12-16,2025-12-18,2025-12-20,Delivered,Net Banking,Standard Shipping,0.15,1699.69
450598,89429,2024-03-03,2024-03-04,2024-03-07,Delivered,Debit Card,Standard Shipping,0.05,2124.73
411860,91257,2025-03-24,2025-03-26,2025-03-29,Delivered,Credit Card,Standard Shipping,0.0,2815.91
84397,47951,2025-10-21,2025-10-22,2025-10-24,Delivered,UPI,Standard Shipping,0.0,3653.6
307668,85368,2025-09-03,2025-09-04,2025-09-06,Delivered,Debit Card,Priority Overnight,0.0,1410.43
87835,21040,2025-03-16,2025-03-17,2025-03-21,Delivered,Credit Card,Standard Shipping,0.2,1435.13
453754,3211,2025-11-28,2025-11-29,2025-12-01,Delivered,Credit Card,Economy Shipping,0.15,483.61
5312,33591,2025-07-09,2025-07-10,2025-07-13,Delivered,Credit Card,Express Shipping,0.0,2599.83
259034,45400,2025-10-31,2025-11-01,2025-11-03,Delivered,COD,Standard Shipping,0.15,1823.41
111003,98045,2025-10-18,2025-10-19,2025-10-24,Delivered,Debit Card,Standard Shipping,0.0,1576.43
196506,29160,2025-06-25,2025-06-28,2025-06-30,Delivered,Credit Card,Standard Shipping,0.0,2333.65
189420,11997,2023-11-03,2023-11-05,2023-11-10,Delivered,Wallet,Express Shipping,0.0,2918.13
381320,34644,2025-07-02,2025-07-04,2025-07-08,Delivered,Credit Card,Express Shipping,0.2,1687.96
120439,54260,2024-03-31,2024-04-01,2024-04-03,Delivered,Debit Card,Express Shipping,0.05,1545.08
358496,96020,2025-08-26,2025-08-27,2025-08-29,Delivered,Debit Card,Express Shipping,0.0,1638.56
136811,65631,2024-06-01,2024-06-03,2024-06-06,Delivered,Credit Card,Standard Shipping,0.05,1915.86
151324,95447,2025-12-26,,,Cancelled,Credit Card,Priority Overnight,0.0,1929.27
314332,19322,2023-06-18,2023-06-20,2023-06-23,Delivered,Credit Card,Express Shipping,0.0,652.82
173245,86121,2025-09-10,2025-09-11,2025-09-14,Delivered,Wallet,Standard Shipping,0.15,724.07
37899,54972,2025-06-13,2025-06-15,2025-06-17,Delivered,Credit Card,Express Shipping,0.1,620.97
189273,66693,2025-09-04,2025-09-05,2025-09-07,Delivered,Debit Card,Standard Shipping,0.1,1788.55
32462,83571,2025-10-26,2025-10-28,2025-10-30,Returned,UPI,Express Shipping,0.2,856.92
65572,48820,2025-09-15,2025-09-17,2025-09-20,Delivered,Credit Card,Standard Shipping,0.0,2915.97
86836,12312,2023-08-05,2023-08-06,2023-08-09,Delivered,Credit Card,Standard Shipping,0.05,545.25
349285,98299,2025-07-20,2025-07-21,2025-07-23,Returned,Credit Card,Standard Shipping,0.1,3693.97
472377,42152,2024-11-21,2024-11-24,2024-11-28,Delivered,Credit Card,Priority Overnight,0.0,967.1
189738,17268,2025-02-22,2025-02-25,2025-02-27,Delivered,Net Banking,Standard Shipping,0.0,1498.76
176890,1965,2025-05-11,2025-05-13,2025-05-17,Delivered,Debit Card,Economy Shipping,0.05,706.62
413647,51204,2025-05-04,2025-05-05,2025-05-09,Delivered,Credit Card,Express Shipping,0.0,128.24
242297,51570,2023-12-10,2023-12-12,2023-12-15,Delivered,Credit Card,Economy Shipping,0.05,1080.77
392568,60156,2025-01-29,2025-01-30,2025-02-02,Delivered,Credit Card,Standard Shipping,0.0,2991.04
31134,27146,2025-12-26,2025-12-29,2026-01-01,Delivered,Debit Card,Express Shipping,0.05,1139.5
276835,18146,2024-12-15,2024-12-16,2024-12-18,Delivered,Credit Card,Standard Shipping,0.1,1761.25
119666,62316,2025-09-14,2025-09-17,2025-09-21,Delivered,UPI,Standard Shipping,0.0,3177.97
116066,99105,2023-07-24,2023-07-25,2023-07-29,Delivered,Debit Card,Standard Shipping,0.0,2252.34
37411,4735,2025-10-07,2025-10-08,2025-10-10,Delivered,UPI,Economy Shipping,0.1,2295.17
463828,60847,2025-10-06,2025-10-07,2025-10-10,Delivered,Credit Card,Standard Shipping,0.0,3510.58
422413,73224,2023-03-19,2023-03-20,2023-03-23,Delivered,Credit Card,Standard Shipping,0.2,1826.38
135493,35165,2025-07-28,2025-07-30,2025-08-01,Delivered,UPI,Express Shipping,0.0,622.86
121203,22019,2024-12-31,2025-01-01,2025-01-03,Delivered,Credit Card,Express Shipping,0.0,4503.54
171270,85845,2025-12-25,2025-12-27,2025-12-29,Delivered,Net Banking,Standard Shipping,0.0,1414.2
447239,20362,2024-05-12,2024-05-14,2024-05-18,Delivered,UPI,Express Shipping,0.1,2861.64
179025,36073,2025-11-06,2025-11-09,2025-11-11,Delivered,Credit Card,Express Shipping,0.05,3978.57
470900,89496,2023-08-06,2023-08-09,2023-08-13,Delivered,COD,Priority Overnight,0.0,1944.11
479046,47540,2024-12-11,2024-12-12,2024-12-15,Delivered,Debit Card,Express Shipping,0.1,1384.89
198942,54676,2023-12-11,2023-12-13,2023-12-15,Delivered,Debit Card,Standard Shipping,0.1,2064.88
264406,6592,2025-03-17,2025-03-18,2025-03-21,Delivered,COD,Express Shipping,0.0,209.96
498639,18730,2023-10-21,2023-10-22,2023-10-26,Delivered,Debit Card,Standard Shipping,0.0,1163.96
269767,44063,2024-11-14,2024-11-16,2024-11-19,Delivered,Credit Card,Standard Shipping,0.15,3668.98
182702,42032,2025-11-02,2025-11-04,2025-11-08,Delivered,UPI,Priority Overnight,0.0,2817.84
476040,507,2023-09-19,2023-09-21,2023-09-23,Delivered,Net Banking,Standard Shipping,0.2,1049.62
221238,1995,2025-09-23,2025-09-26,2025-09-29,Delivered,Debit Card,Economy Shipping,0.0,427.98
373166,84651,2024-07-14,2024-07-16,2024-07-20,Delivered,UPI,Priority Overnight,0.1,2786.0
489449,13289,2023-12-28,2023-12-29,2024-01-02,Delivered,Credit Card,Standard Shipping,0.05,1237.75
465376,92036,2025-08-04,,,Cancelled,Net Banking,Standard Shipping,0.15,503.0
344807,18210,2025-12-11,2025-12-12,2025-12-14,Delivered,Debit Card,Priority Overnight,0.05,2410.85
127902,42479,2024-05-19,2024-05-20,2024-05-24,Delivered,Credit Card,Standard Shipping,0.0,349.97
399736,38790,2025-07-22,2025-07-23,2025-07-25,Delivered,Credit Card,Standard Shipping,0.2,1351.48
239923,13423,2024-11-29,2024-12-02,2024-12-04,Delivered,Credit Card,Express Shipping,0.1,2155.6
191939,12101,2024-09-07,2024-09-08,2024-09-12,Delivered,Credit Card,Standard Shipping,0.0,2466.02
434005,94011,2024-01-22,2024-01-24,2024-01-27,Delivered,Credit Card,Priority Overnight,0.1,1780.29
249518,76772,2025-11-16,2025-11-17,2025-11-20,Delivered,Debit Card,Standard Shipping,0.1,2784.05
123099,88689,2025-07-26,2025-07-27,2025-07-29,Delivered,Debit Card,Standard Shipping,0.1,1864.5
137365,67960,2025-03-22,2025-03-23,2025-03-25,Delivered,UPI,Standard Shipping,0.1,1340.01
64665,9499,2024-09-13,2024-09-15,2024-09-20,Delivered,UPI,Standard Shipping,0.15,1883.05
144729,76722,2025-06-12,2025-06-14,2025-06-17,Delivered,Credit Card,Standard Shipping,0.0,3998.38
130361,15128,2024-05-20,2024-05-21,2024-05-23,Delivered,Net Banking,Express Shipping,0.05,1856.95
489324,75026,2025-04-24,2025-04-26,2025-04-30,Delivered,Credit Card,Standard Shipping,0.0,2220.71
144496,6348,2025-09-28,,,Cancelled,Debit Card,Standard Shipping,0.05,587.93
398369,85879,2024-01-27,2024-01-28,2024-01-30,Delivered,Debit Card,Priority Overnight,0.15,493.63
9238,36037,2025-07-19,2025-07-22,2025-07-25,Delivered,Debit Card,Standard Shipping,0.15,2652.38
191295,57017,2024-10-12,2024-10-13,2024-10-16,Delivered,Debit Card,Standard Shipping,0.15,1505.3
67319,64474,2025-04-12,2025-04-13,2025-04-16,Delivered,Credit Card,Express Shipping,0.05,2600.4
44001,88447,2024-09-09,2024-09-10,2024-09-12,Delivered,Credit Card,Priority Overnight,0.0,1878.18
296919,43213,2024-12-09,2024-12-11,2024-12-14,Delivered,Debit Card,Express Shipping,0.0,1318.03
355688,58198,2023-10-30,2023-10-31,2023-11-02,Delivered,Credit Card,Standard Shipping,0.0,313.38
30769,42976,2025-09-08,2025-09-09,2025-09-11,Delivered,Wallet,Express Shipping,0.05,2391.08
174518,41886,2025-11-02,2025-11-04,2025-11-07,Delivered,Credit Card,Standard Shipping,0.05,92.64
430067,24927,2025-10-21,2025-10-23,2025-10-26,Returned,Credit Card,Standard Shipping,0.0,1483.16
137275,52071,2025-08-19,2025-08-20,2025-08-24,Delivered,Credit Card,Priority Overnight,0.15,1411.05
28915,17275,2024-08-05,2024-08-07,2024-08-10,Delivered,Credit Card,Standard Shipping,0.1,1181.66
302462,8984,2025-10-12,2025-10-13,2025-10-15,Delivered,Wallet,Express Shipping,0.0,700.26
387638,7787,2025-05-03,,,Cancelled,Debit Card,Express Shipping,0.0,1158.31
78952,94401,2025-10-03,2025-10-05,2025-10-07,Delivered,Net Banking,Priority Overnight,0.15,380.38
335866,42542,2025-12-21,2025-12-24,2025-12-26,Delivered,Wallet,Express Shipping,0.0,1014.21
97172,59062,2023-02-09,2023-02-10,2023-02-13,Delivered,UPI,Express Shipping,0.05,1068.6
7034,90690,2025-11-12,2025-11-13,2025-11-18,Returned,UPI,Economy Shipping,0.1,3110.55
315560,47022,2025-06-19,2025-06-22,2025-06-26,Delivered,Credit Card,Express Shipping,0.05,4264.85
54012,15744,2025-11-19,2025-11-21,2025-11-24,Delivered,UPI,Standard Shipping,0.0,2273.19
59122,90740,2024-12-08,2024-12-11,2024-12-14,Delivered,Credit Card,Standard Shipping,0.0,3631.86
396488,81648,2025-10-06,2025-10-08,2025-10-13,Delivered,Debit Card,Economy Shipping,0.1,1044.54
226888,67807,2025-11-26,2025-11-27,2025-11-29,Delivered,Net Banking,Standard Shipping,0.1,1570.23
423514,27418,2025-03-10,,,Pending,Wallet,Standard Shipping,0.0,601.92
293167,54018,2025-11-09,2025-11-10,2025-11-15,Delivered,Debit Card,Express Shipping,0.0,608.45
64291,65795,2023-10-12,2023-10-15,2023-10-17,Delivered,Debit Card,Express Shipping,0.05,1684.18
466144,74793,2025-04-19,2025-04-22,2025-04-24,Delivered,Debit Card,Standard Shipping,0.05,3686.29
171417,23413,2024-11-18,2024-11-19,2024-11-23,Delivered,Credit Card,Economy Shipping,0.0,925.55
322162,30964,2024-04-27,2024-04-29,2024-05-02,Delivered,COD,Express Shipping,0.1,1209.29
23670,29273,2025-10-15,2025-10-17,2025-10-19,Delivered,Net Banking,Standard Shipping,0.0,1731.03
233364,33504,2022-10-07,2022-10-09,2022-10-12,Delivered,Credit Card,Standard Shipping,0.15,1961.81
336562,50677,2025-11-21,2025-11-22,2025-11-26,Delivered,Net Banking,Express Shipping,0.05,2917.55
440975,71259,2025-12-19,2025-12-21,2025-12-23,Delivered,Credit Card,Express Shipping,0.1,3167.4
352322,42028,2025-08-14,,,Cancelled,Credit Card,Standard Shipping,0.0,5476.89
212961,28061,2025-11-17,2025-11-18,2025-11-20,Delivered,Credit Card,Standard Shipping,0.05,1364.92
81102,7196,2025-09-23,2025-09-25,2025-09-27,Delivered,Credit Card,Standard Shipping,0.05,3901.13
9509,75318,2024-12-03,2024-12-06,2024-12-09,Delivered,Credit Card,Standard Shipping,0.0,847.88
396046,50216,2025-10-26,2025-10-27,2025-10-30,Returned,Wallet,Standard Shipping,0.0,1413.57
263478,68289,2025-12-20,2025-12-21,2025-12-26,Delivered,Wallet,Standard Shipping,0.05,1567.04
299892,39919,2025-11-13,2025-11-14,2025-11-18,Delivered,UPI,Standard Shipping,0.0,1150.63
25556,11662,2025-06-05,2025-06-06,2025-06-08,Delivered,Net Banking,Standard Shipping,0.05,3038.97
136240,61190,2025-09-23,2025-09-24,2025-09-27,Delivered,Credit Card,Standard Shipping,0.1,569.6
69081,45292,2025-05-04,,,Cancelled,Credit Card,Standard Shipping,0.15,547.97
134194,92895,2025-08-28,2025-08-31,2025-09-02,Delivered,Net Banking,Standard Shipping,0.15,2216.19
136838,77885,2025-08-10,,,Cancelled,Credit Card,Express Shipping,0.1,1133.39
39375,80921,2025-10-18,2025-10-19,2025-10-22,Delivered,Debit Card,Express Shipping,0.0,1278.96
210833,81919,2023-12-02,2023-12-05,2023-12-07,Delivered,UPI,Standard Shipping,0.1,1196.55
462980,40659,2025-08-21,2025-08-22,2025-08-24,Delivered,Wallet,Standard Shipping,0.2,1780.48
451892,41085,2024-12-19,2024-12-20,2024-12-23,Delivered,COD,Standard Shipping,0.15,1470.51
373908,78949,2025-07-09,2025-07-10,2025-07-12,Delivered,Credit Card,Express Shipping,0.0,4870.52
236561,55604,2025-05-16,2025-05-17,2025-05-19,Delivered,UPI,Express Shipping,0.05,4412.42
78422,68501,2023-08-15,2023-08-17,2023-08-20,Delivered,Credit Card,Standard Shipping,0.15,1109.62
93183,73045,2025-11-26,,,Cancelled,Credit Card,Priority Overnight,0.2,1367.96
154542,52017,2025-01-07,,,Pending,Net Banking,Standard Shipping,0.1,35.09
242340,21541,2024-12-02,2024-12-05,2024-12-08,Delivered,UPI,Express Shipping,0.0,2134.7
302458,72653,2025-04-20,2025-04-21,2025-04-23,Returned,Wallet,Standard Shipping,0.0,1366.05
189112,65545,2024-09-22,2024-09-23,2024-09-28,Delivered,Debit Card,Standard Shipping,0.0,2437.13
12045,62702,2025-11-23,2025-11-25,2025-11-28,Delivered,Debit Card,Standard Shipping,0.05,3104.07
264302,65657,2023-11-14,2023-11-15,2023-11-19,Delivered,UPI,Express Shipping,0.1,1132.16
332392,93451,2024-12-23,,,Pending,Credit Card,Standard Shipping,0.1,2872.55
166682,40254,2025-06-08,2025-06-10,2025-06-12,Delivered,Credit Card,Standard Shipping,0.2,2040.43
155425,49810,2023-02-18,2023-02-19,2023-02-21,Delivered,UPI,Standard Shipping,0.1,1335.55
239413,56731,2024-01-30,2024-01-31,2024-02-03,Delivered,Wallet,Express Shipping,0.1,2299.09
459062,94970,2025-10-07,2025-10-08,2025-10-10,Delivered,Credit Card,Economy Shipping,0.05,2573.04
129050,55806,2025-12-02,2025-12-05,2025-12-09,Delivered,Debit Card,Standard Shipping,0.0,1993.03
99381,76121,2025-12-31,,,Pending,Debit Card,Standard Shipping,0.1,7379.23
320065,24645,2025-06-07,2025-06-09,2025-06-13,Delivered,Credit Card,Express Shipping,0.1,797.65
118919,47814,2024-05-14,2024-05-16,2024-05-21,Delivered,Wallet,Express Shipping,0.1,158.68
379757,8515,2025-10-20,2025-10-21,2025-10-24,Delivered,Debit Card,Express Shipping,0.1,466.56
257338,68948,2024-10-10,2024-10-12,2024-10-16,Delivered,Debit Card,Standard Shipping,0.0,1990.26
287819,50350,2025-11-14,2025-11-16,2025-11-19,Delivered,Debit Card,Express Shipping,0.0,1179.23
318968,48113,2025-02-11,2025-02-12,2025-02-15,Delivered,Credit Card,Priority Overnight,0.0,224.03
35132,64881,2025-12-26,2025-12-27,2025-12-30,Delivered,Credit Card,Express Shipping,0.0,695.52
268344,71300,2025-05-20,2025-05-21,2025-05-24,Delivered,Debit Card,Standard Shipping,0.0,2259.93
314611,36609,2025-04-29,2025-04-30,2025-05-02,Delivered,Credit Card,Standard Shipping,0.1,825.71
90774,37614,2025-08-16,2025-08-18,2025-08-23,Delivered,COD,Standard Shipping,0.1,1174.35
125600,12284,2025-01-08,2025-01-09,2025-01-11,Delivered,Credit Card,Economy Shipping,0.0,1470.53
173476,10005,2025-12-10,2025-12-11,2025-12-14,Returned,Debit Card,Express Shipping,0.1,1413.42
70742,73573,2024-12-29,2024-12-30,2025-01-04,Delivered,UPI,Standard Shipping,0.0,2503.58
175528,96082,2025-11-30,2025-12-01,2025-12-04,Delivered,Credit Card,Standard Shipping,0.2,880.16
177522,60845,2024-04-22,2024-04-23,2024-04-27,Delivered,Net Banking,Standard Shipping,0.0,2349.27
440957,98713,2025-06-14,2025-06-15,2025-06-17,Delivered,COD,Standard Shipping,0.0,157.98
298052,88813,2025-11-22,2025-11-23,2025-11-27,Returned,Credit Card,Standard Shipping,0.15,1727.99
227751,37474,2024-04-06,2024-04-07,2024-04-10,Delivered,Debit Card,Standard Shipping,0.0,28.99
378129,81825,2025-08-10,2025-08-11,2025-08-16,Delivered,Wallet,Express Shipping,0.0,2898.94
